customer_id,gender,age,city,signup_date,order_date,restaurant_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,delivery_status,order_value,r_score,f_score,m_score,rfm_score
C2306,Other,Senior,Multan,2023-09-14,2024-04-10,McDonald's,Fast Food,4,1264.25,Cash,26,2024-08-22,337,True,-1.0,Cancelled,5057.0,1,3,5,9
C1905,Female,Senior,Multan,2023-09-14,2024-12-30,McDonald's,Fast Food,5,1335.23,Wallet,11,2025-02-08,302,False,5.0,Delivered,6676.15,2,1,5,8
C1366,Other,Senior,Multan,2023-09-15,2024-10-26,Subway,Chinese,5,532.27,Cash,4,2025-05-30,9,False,-1.0,Cancelled,2661.35,4,1,4,9
C3174,Other,Senior,Multan,2023-09-15,2024-02-28,McDonald's,Fast Food,3,1016.5,Card,23,2025-06-13,235,True,3.0,Delayed,3049.5,4,3,4,11
C6840,Other,Senior,Multan,2023-09-15,2024-05-27,Subway,Chinese,2,489.76,Wallet,26,2024-09-19,120,False,-1.0,Cancelled,979.52,1,3,2,6
C1702,Female,Senior,Multan,2023-09-16,2024-06-24,Pizza Hut,Chinese,1,1266.44,Wallet,3,2024-08-27,437,True,5.0,Delayed,1266.44,1,1,2,4
C4472,Male,Adult,Multan,2023-09-16,2024-08-23,Subway,Italian,4,1161.7,Wallet,21,2024-10-11,177,False,5.0,Delivered,4646.8,1,3,5,9
C4540,Male,Senior,Multan,2023-09-16,2024-04-22,KFC,Dessert,2,179.31,Card,17,2024-11-10,210,False,5.0,Delayed,358.62,1,2,1,4
C6262,Female,Senior,Multan,2023-09-16,2024-05-21,KFC,Fast Food,2,257.44,Card,41,2025-02-07,98,False,4.0,Delivered,514.88,2,5,1,8
C5702,Other,Senior,Multan,2023-09-16,2023-10-20,Burger King,Dessert,4,200.97,Wallet,3,2024-09-12,238,True,5.0,Delayed,803.88,1,1,1,3
C1698,Male,Adult,Multan,2023-09-17,2024-07-24,McDonald's,Dessert,4,1312.55,Card,39,2025-07-24,138,False,1.0,Delivered,5250.2,5,4,5,14
C6047,Female,Teenager,Multan,2023-09-17,2024-09-13,Pizza Hut,Continental,4,293.44,Wallet,30,2024-09-18,327,True,1.0,Delivered,1173.76,1,3,2,6
C5086,Female,Teenager,Multan,2023-09-18,2024-08-30,Burger King,Dessert,5,1287.99,Wallet,6,2025-05-16,186,True,-1.0,Cancelled,6439.95,3,1,5,9
C3872,Other,Teenager,Multan,2023-09-18,2024-12-08,KFC,Fast Food,2,972.83,Card,2,2025-02-23,403,False,3.0,Delayed,1945.66,2,1,3,6
C3375,Other,Teenager,Multan,2023-09-18,2025-07-27,Pizza Hut,Fast Food,2,127.52,Wallet,1,2025-07-31,204,False,1.0,Delayed,255.04,5,1,1,7
C5858,Female,Adult,Multan,2023-09-19,2024-12-09,Subway,Chinese,2,946.03,Card,32,2025-06-14,193,True,5.0,Delayed,1892.06,4,4,3,11
C1459,Other,Adult,Multan,2023-09-20,2024-04-05,Pizza Hut,Italian,5,434.85,Wallet,14,2024-09-12,148,True,5.0,Delivered,2174.25,1,2,3,6
C4264,Female,Adult,Multan,2023-09-20,2025-03-11,McDonald's,Dessert,3,808.42,Wallet,29,2025-03-26,423,True,-1.0,Cancelled,2425.2599999999998,2,3,3,8
C4849,Female,Adult,Multan,2023-09-20,2024-07-22,KFC,Continental,1,1323.97,Card,36,2025-05-01,448,True,5.0,Delayed,1323.97,3,4,2,9
C5015,Male,Teenager,Multan,2023-09-20,2025-01-15,KFC,Continental,2,1441.48,Wallet,2,2025-07-31,40,False,5.0,Delivered,2882.96,5,1,4,10
C1892,Other,Senior,Multan,2023-09-21,2024-12-13,Burger King,Chinese,2,681.72,Card,10,2025-03-22,397,True,5.0,Delivered,1363.44,2,1,2,5
C3213,Other,Senior,Multan,2023-09-21,2024-07-10,KFC,Continental,3,841.78,Cash,25,2025-02-07,233,True,4.0,Delivered,2525.34,2,3,4,9
C1710,Other,Teenager,Multan,2023-09-21,2023-11-01,KFC,Fast Food,3,436.54,Wallet,26,2025-01-30,391,True,-1.0,Cancelled,1309.6200000000001,2,3,2,7
C3224,Female,Senior,Multan,2023-09-22,2024-03-20,Pizza Hut,Italian,3,931.67,Cash,3,2025-08-05,246,False,-1.0,Cancelled,2795.0099999999998,5,1,4,10
C4787,Other,Teenager,Multan,2023-09-22,2024-07-15,Subway,Italian,4,160.81,Cash,2,2024-10-16,152,False,-1.0,Cancelled,643.24,1,1,1,3
C2408,Male,Senior,Multan,2023-09-22,2025-07-14,Burger King,Italian,4,1395.01,Cash,19,2025-07-16,103,False,4.0,Delayed,5580.04,5,2,5,12
C5596,Female,Senior,Multan,2023-09-23,2025-01-02,KFC,Continental,5,1414.0,Wallet,13,2025-07-22,338,False,4.0,Delayed,7070.0,5,2,5,12
C3227,Other,Adult,Multan,2023-09-23,2024-01-29,KFC,Continental,4,980.0,Cash,1,2025-08-08,353,True,-1.0,Cancelled,3920.0,5,1,4,10
C6271,Female,Teenager,Multan,2023-09-24,2025-01-28,KFC,Dessert,5,745.64,Cash,2,2025-05-24,429,True,1.0,Delivered,3728.2,3,1,4,8
C4243,Other,Senior,Multan,2023-09-24,2023-12-21,Pizza Hut,Dessert,5,576.53,Wallet,17,2024-09-06,40,True,5.0,Delivered,2882.6499999999996,1,2,4,7
C5836,Other,Adult,Multan,2023-09-25,2025-07-20,McDonald's,Fast Food,4,195.48,Cash,6,2025-08-08,213,True,-1.0,Cancelled,781.92,5,1,1,7
C6345,Male,Senior,Multan,2023-09-25,2024-07-01,Subway,Italian,2,1164.01,Cash,5,2024-12-18,187,True,3.0,Delivered,2328.02,1,1,3,5
C4195,Female,Senior,Multan,2023-09-26,2024-12-21,McDonald's,Continental,3,1025.94,Cash,9,2025-04-14,488,True,3.0,Delivered,3077.82,3,1,4,8
C1878,Other,Teenager,Multan,2023-09-08,2023-09-26,Subway,Chinese,2,1421.08,Card,12,2025-03-09,116,False,2.0,Delayed,2842.16,2,2,4,8
C6531,Female,Adult,Multan,2023-09-27,2024-10-04,Subway,Italian,1,908.4,Cash,47,2025-07-14,145,False,3.0,Delivered,908.4,5,5,2,12
C1609,Male,Senior,Multan,2023-09-27,2024-02-16,Pizza Hut,Chinese,1,969.41,Wallet,37,2025-08-03,352,True,1.0,Delayed,969.41,5,4,2,11
C5070,Female,Teenager,Multan,2023-09-28,2025-04-14,KFC,Fast Food,2,523.13,Wallet,14,2025-06-22,201,True,-1.0,Cancelled,1046.26,4,2,2,8
C1877,Male,Teenager,Multan,2023-09-28,2024-01-30,Subway,Dessert,3,717.91,Card,29,2025-01-19,493,False,5.0,Delayed,2153.73,2,3,3,8
C3336,Other,Senior,Multan,2023-09-28,2024-05-31,Burger King,Continental,3,1422.21,Cash,16,2024-11-13,468,False,3.0,Delivered,4266.63,1,2,5,8
C2270,Male,Senior,Multan,2023-09-29,2024-12-10,Burger King,Fast Food,3,1271.26,Wallet,33,2025-03-16,386,True,-1.0,Cancelled,3813.7799999999997,2,4,4,10
C4947,Other,Senior,Multan,2023-09-29,2025-05-20,Burger King,Continental,4,547.68,Card,44,2025-07-25,413,True,-1.0,Cancelled,2190.72,5,5,3,13
C2341,Female,Adult,Multan,2023-08-31,2023-09-29,KFC,Italian,2,828.19,Cash,49,2025-05-03,214,True,5.0,Delivered,1656.38,3,5,3,11
C6627,Male,Teenager,Multan,2023-09-29,2024-06-21,McDonald's,Continental,5,904.34,Card,13,2024-11-14,109,False,4.0,Delivered,4521.7,1,2,5,8
C1852,Other,Teenager,Multan,2023-10-01,2025-04-11,KFC,Chinese,2,558.34,Wallet,40,2025-06-04,361,True,-1.0,Cancelled,1116.68,4,4,2,10
C1310,Other,Adult,Multan,2023-10-01,2024-10-19,KFC,Chinese,1,689.59,Wallet,32,2024-12-11,387,True,1.0,Delayed,689.59,1,4,1,6
C1871,Male,Adult,Multan,2023-10-01,2023-11-08,KFC,Chinese,4,539.86,Wallet,28,2025-05-01,26,False,4.0,Delayed,2159.44,3,3,3,9
C4910,Other,Senior,Multan,2023-10-01,2023-11-25,Burger King,Italian,3,1456.76,Wallet,43,2025-03-13,291,True,-1.0,Cancelled,4370.28,2,5,5,12
C1888,Other,Adult,Multan,2023-10-01,2024-09-30,KFC,Chinese,5,1472.72,Wallet,49,2025-03-30,112,False,4.0,Delayed,7363.6,2,5,5,12
C6045,Female,Teenager,Multan,2023-10-02,2024-11-27,Subway,Dessert,1,184.69,Cash,25,2025-06-14,21,True,2.0,Delivered,184.69,4,3,1,8
C5077,Male,Adult,Multan,2023-10-03,2024-01-16,Subway,Italian,5,1232.59,Cash,49,2024-10-30,43,False,3.0,Delayed,6162.95,1,5,5,11
C5812,Male,Adult,Multan,2023-10-03,2024-02-07,Subway,Fast Food,5,918.17,Card,30,2025-04-30,347,True,3.0,Delayed,4590.849999999999,3,3,5,11
C1173,Male,Teenager,Multan,2023-10-04,2024-08-22,Burger King,Italian,3,341.1,Wallet,1,2025-05-15,183,True,4.0,Delayed,1023.3000000000001,3,1,2,6
C6061,Male,Teenager,Multan,2023-10-04,2024-07-20,McDonald's,Dessert,2,863.59,Wallet,36,2025-03-27,120,True,4.0,Delivered,1727.18,2,4,3,9
C6192,Female,Adult,Multan,2023-10-05,2024-01-13,McDonald's,Fast Food,5,1067.86,Cash,41,2024-08-27,164,True,1.0,Delivered,5339.299999999999,1,5,5,11
C4758,Other,Senior,Multan,2023-10-05,2025-03-30,Burger King,Chinese,2,1353.28,Wallet,10,2025-05-30,175,False,-1.0,Cancelled,2706.56,4,1,4,9
C6515,Female,Teenager,Multan,2023-10-06,2025-01-05,Subway,Italian,4,197.71,Cash,20,2025-04-02,140,True,3.0,Delivered,790.84,3,2,1,6
C3761,Other,Adult,Multan,2023-10-06,2024-05-09,McDonald's,Continental,2,743.12,Cash,34,2025-03-14,184,False,2.0,Delayed,1486.24,2,4,3,9
C5677,Male,Adult,Multan,2023-10-07,2023-12-11,Burger King,Continental,3,489.92,Wallet,7,2025-06-06,363,False,2.0,Delayed,1469.76,4,1,3,8
C5516,Other,Senior,Multan,2023-10-09,2024-10-29,Subway,Italian,2,948.7,Cash,14,2025-06-22,221,False,1.0,Delayed,1897.4,4,2,3,9
C6537,Female,Senior,Multan,2023-10-09,2024-10-18,Subway,Dessert,5,623.82,Wallet,28,2024-12-19,419,False,1.0,Delivered,3119.1000000000004,1,3,4,8
C4834,Male,Senior,Multan,2023-10-09,2024-08-01,Pizza Hut,Continental,2,387.95,Cash,2,2025-02-18,482,False,-1.0,Cancelled,775.9,2,1,1,4
C1606,Female,Teenager,Multan,2023-10-09,2023-12-06,Subway,Fast Food,5,374.54,Cash,26,2024-10-24,442,False,1.0,Delayed,1872.7,1,3,3,7
C2560,Male,Senior,Multan,2023-10-11,2024-12-10,KFC,Continental,5,130.33,Wallet,17,2025-07-06,283,True,-1.0,Cancelled,651.6500000000001,4,2,1,7
C1041,Female,Adult,Multan,2023-10-12,2023-12-26,KFC,Italian,5,1036.39,Wallet,10,2024-09-19,108,False,2.0,Delayed,5181.950000000001,1,1,5,7
C2141,Male,Senior,Multan,2023-10-13,2025-04-01,KFC,Chinese,5,1069.32,Wallet,9,2025-06-01,291,False,4.0,Delayed,5346.599999999999,4,1,5,10
C6709,Female,Adult,Multan,2023-10-13,2024-02-07,McDonald's,Fast Food,2,488.25,Cash,42,2025-01-26,459,False,1.0,Delivered,976.5,2,5,2,9
C1974,Female,Adult,Multan,2023-10-14,2024-12-23,McDonald's,Dessert,2,308.94,Cash,47,2025-04-18,429,False,3.0,Delayed,617.88,3,5,1,9
C2388,Male,Teenager,Multan,2023-10-15,2024-05-02,Burger King,Fast Food,4,1019.58,Wallet,30,2024-10-11,92,True,2.0,Delivered,4078.32,1,3,5,9
C4940,Other,Senior,Multan,2023-10-15,2023-12-19,Subway,Dessert,2,923.74,Cash,40,2025-03-19,118,True,-1.0,Cancelled,1847.48,2,4,3,9
C1901,Female,Teenager,Multan,2023-10-16,2024-07-22,KFC,Italian,5,328.98,Cash,31,2025-08-18,200,False,5.0,Delayed,1644.9,5,4,3,12
C3980,Male,Adult,Multan,2023-10-16,2025-05-16,Pizza Hut,Italian,1,1393.3,Cash,10,2025-06-06,84,True,5.0,Delayed,1393.3,4,1,2,7
C5291,Male,Adult,Multan,2023-09-18,2023-10-17,Pizza Hut,Italian,1,716.46,Card,11,2024-11-15,145,True,5.0,Delivered,716.46,1,1,1,3
C5859,Other,Senior,Multan,2023-10-17,2024-03-06,McDonald's,Italian,4,421.4,Cash,28,2024-09-17,182,True,4.0,Delivered,1685.6,1,3,3,7
C5344,Male,Teenager,Multan,2023-10-18,2024-08-24,Subway,Dessert,2,1302.76,Cash,29,2025-03-06,410,True,4.0,Delayed,2605.52,2,3,4,9
C1985,Female,Adult,Multan,2023-10-18,2024-09-08,Burger King,Dessert,2,623.28,Cash,38,2025-01-05,313,False,1.0,Delivered,1246.56,1,4,2,7
C4186,Male,Senior,Multan,2023-10-19,2025-02-08,McDonald's,Fast Food,1,1034.47,Cash,44,2025-03-30,116,True,4.0,Delayed,1034.47,2,5,2,9
C5246,Female,Senior,Multan,2023-10-19,2024-11-10,McDonald's,Chinese,4,221.81,Card,39,2025-05-15,420,True,-1.0,Cancelled,887.24,3,4,2,9
C6156,Female,Teenager,Multan,2023-10-19,2024-07-29,McDonald's,Chinese,5,1372.76,Card,42,2024-11-03,448,False,4.0,Delayed,6863.8,1,5,5,11
C1331,Female,Adult,Multan,2023-10-20,2024-03-27,Burger King,Dessert,4,1196.17,Card,17,2025-02-10,452,False,-1.0,Cancelled,4784.68,2,2,5,9
C6889,Other,Adult,Multan,2023-10-20,2024-05-15,Subway,Continental,3,700.13,Cash,28,2025-04-08,348,True,-1.0,Cancelled,2100.39,3,3,3,9
C1420,Male,Teenager,Multan,2023-10-21,2025-03-10,McDonald's,Chinese,2,186.18,Cash,40,2025-05-19,389,True,3.0,Delivered,372.36,3,4,1,8
C1001,Male,Adult,Multan,2023-10-22,2024-08-27,Pizza Hut,Fast Food,5,322.72,Cash,45,2025-01-25,417,False,5.0,Delayed,1613.6000000000001,2,5,3,10
C2692,Male,Adult,Multan,2023-10-22,2023-12-19,Burger King,Continental,4,209.85,Wallet,14,2024-11-11,456,True,3.0,Delayed,839.4,1,2,1,4
C1954,Other,Teenager,Multan,2023-10-23,2024-03-02,Pizza Hut,Chinese,2,815.3,Card,7,2024-09-29,343,False,-1.0,Cancelled,1630.6,1,1,3,5
C2374,Male,Senior,Multan,2023-10-23,2024-01-12,Burger King,Continental,1,1033.01,Card,43,2025-03-27,27,True,-1.0,Cancelled,1033.01,2,5,2,9
C1895,Male,Adult,Multan,2023-10-24,2024-03-14,Pizza Hut,Chinese,4,1018.61,Card,38,2025-08-04,142,False,4.0,Delayed,4074.44,5,4,5,14
C4266,Male,Senior,Multan,2023-10-26,2024-07-21,Subway,Fast Food,2,185.45,Cash,25,2024-09-11,98,True,4.0,Delivered,370.9,1,3,1,5
C2723,Female,Teenager,Multan,2023-10-27,2024-03-18,KFC,Dessert,1,814.63,Card,13,2025-04-09,486,False,3.0,Delivered,814.63,3,2,1,6
C6555,Other,Teenager,Multan,2023-10-27,2024-05-10,McDonald's,Dessert,1,1351.11,Card,48,2025-05-16,458,True,1.0,Delayed,1351.11,3,5,2,10
C4229,Female,Senior,Multan,2023-10-27,2024-05-09,Burger King,Italian,1,303.3,Card,42,2024-08-30,457,False,-1.0,Cancelled,303.3,1,5,1,7
C6152,Female,Adult,Multan,2023-10-28,2024-12-27,McDonald's,Chinese,2,294.61,Card,19,2025-08-13,254,False,-1.0,Cancelled,589.22,5,2,1,8
C1240,Male,Senior,Multan,2023-10-29,2025-02-17,Pizza Hut,Italian,5,920.95,Card,22,2025-04-02,78,True,4.0,Delivered,4604.75,3,3,5,11
C5467,Male,Senior,Multan,2023-10-30,2024-08-22,Subway,Italian,2,552.13,Cash,8,2024-11-14,321,True,3.0,Delayed,1104.26,1,1,2,4
C2201,Other,Adult,Multan,2023-10-30,2024-08-23,KFC,Continental,5,1462.68,Wallet,45,2025-04-03,388,True,1.0,Delayed,7313.400000000001,3,5,5,13
C4994,Female,Teenager,Multan,2023-10-30,2025-04-02,Subway,Dessert,1,1217.19,Cash,7,2025-05-05,88,False,2.0,Delivered,1217.19,3,1,2,6
C3715,Other,Teenager,Multan,2023-10-30,2024-11-20,Pizza Hut,Italian,4,1049.77,Card,26,2025-04-12,139,True,5.0,Delivered,4199.08,3,3,5,11
C2037,Male,Senior,Multan,2023-10-31,2024-05-25,Burger King,Chinese,1,1049.51,Cash,26,2024-11-02,307,False,4.0,Delivered,1049.51,1,3,2,6
C3972,Female,Adult,Multan,2023-11-01,2024-11-27,Pizza Hut,Fast Food,1,618.05,Cash,33,2025-01-18,12,True,4.0,Delivered,618.05,2,4,1,7
C5527,Male,Adult,Multan,2023-11-02,2024-05-06,KFC,Fast Food,2,114.1,Cash,10,2024-08-29,494,True,-1.0,Cancelled,228.2,1,1,1,3
C5775,Male,Teenager,Multan,2023-11-02,2025-01-29,KFC,Dessert,5,1409.81,Wallet,2,2025-03-18,344,True,2.0,Delivered,7049.049999999999,2,1,5,8
C3355,Other,Adult,Multan,2023-11-03,2024-08-12,McDonald's,Chinese,3,1336.05,Cash,32,2025-07-09,464,False,5.0,Delayed,4008.1499999999996,4,4,5,13
C3833,Male,Teenager,Multan,2023-11-03,2024-09-23,Pizza Hut,Chinese,5,214.58,Wallet,32,2024-11-18,157,True,3.0,Delivered,1072.9,1,4,2,7
C5020,Male,Teenager,Multan,2023-11-03,2024-04-08,McDonald's,Fast Food,3,311.08,Wallet,48,2025-06-23,198,False,4.0,Delayed,933.24,4,5,2,11
C4799,Female,Senior,Multan,2023-08-28,2023-11-06,McDonald's,Fast Food,5,300.28,Card,31,2024-12-31,460,True,1.0,Delivered,1501.3999999999999,1,4,3,8
C2257,Other,Teenager,Multan,2023-11-07,2023-11-11,McDonald's,Continental,4,728.89,Cash,21,2025-06-12,168,False,-1.0,Cancelled,2915.56,4,3,4,11
C6592,Male,Teenager,Multan,2023-11-07,2024-03-29,Pizza Hut,Fast Food,3,570.02,Card,43,2024-12-01,85,True,1.0,Delayed,1710.06,1,5,3,9
C4496,Male,Teenager,Multan,2023-11-08,2025-01-09,KFC,Continental,5,1100.88,Wallet,42,2025-04-22,52,True,1.0,Delivered,5504.400000000001,3,5,5,13
C4124,Female,Teenager,Multan,2023-10-31,2023-11-09,Pizza Hut,Italian,4,385.2,Card,28,2024-12-24,445,True,2.0,Delivered,1540.8,1,3,3,7
C1900,Female,Senior,Multan,2023-11-09,2024-07-14,Subway,Chinese,1,820.43,Card,12,2024-09-27,156,True,-1.0,Cancelled,820.43,1,2,1,4
C3920,Other,Adult,Multan,2023-11-09,2024-11-26,McDonald's,Fast Food,1,1411.28,Wallet,17,2024-11-28,313,False,5.0,Delayed,1411.28,1,2,2,5
C4569,Male,Adult,Multan,2023-11-10,2024-07-31,McDonald's,Chinese,1,109.77,Cash,14,2025-05-08,174,False,-1.0,Cancelled,109.77,3,2,1,6
C4127,Female,Adult,Multan,2023-11-10,2024-12-16,Pizza Hut,Dessert,5,755.69,Cash,6,2025-07-02,185,True,1.0,Delayed,3778.4500000000003,4,1,4,9
C6952,Female,Adult,Multan,2023-11-10,2024-05-17,Pizza Hut,Continental,4,258.0,Wallet,50,2024-10-29,500,False,1.0,Delivered,1032.0,1,5,2,8
C6810,Other,Senior,Multan,2023-11-11,2024-11-02,KFC,Dessert,5,1464.24,Wallet,32,2024-12-09,457,False,-1.0,Cancelled,7321.2,1,4,5,10
C6724,Female,Teenager,Multan,2023-10-23,2023-11-11,KFC,Chinese,5,1075.94,Cash,39,2025-07-26,100,False,3.0,Delivered,5379.700000000001,5,4,5,14
C2401,Male,Senior,Multan,2023-11-11,2023-12-02,Burger King,Fast Food,2,213.28,Cash,37,2025-06-18,163,True,2.0,Delivered,426.56,4,4,1,9
C6569,Male,Senior,Multan,2023-11-11,2025-02-15,McDonald's,Continental,2,827.9,Wallet,44,2025-06-09,483,False,5.0,Delivered,1655.8,4,5,3,12
C3586,Female,Adult,Multan,2023-11-11,2024-02-15,Burger King,Dessert,3,128.78,Wallet,27,2024-08-26,389,False,-1.0,Cancelled,386.34000000000003,1,3,1,5
C3182,Male,Teenager,Multan,2023-11-12,2024-05-13,KFC,Italian,5,1363.02,Card,48,2025-08-14,156,True,-1.0,Cancelled,6815.1,5,5,5,15
